31	808.1442	1.37E-25	8.80E-02	0.0704	0.078
31	808.17144	1.32E-24	8.93E-02	0.0678	0.073
33	808.216	9.62E-26	1.04E-01	0.0754	0.083
31	808.25127	8.28E-25	2.76E-04	0.07	0.092
31	808.34043	8.95E-25	3.80E-04	0.0697	0.091
31	808.34089	4.14E-25	1.77E-01	0.0686	0.07
31	808.34865	9.86E-25	7.20E-04	0.0695	0.088
31	808.35802	9.49E-25	5.23E-04	0.0696	0.09
31	808.36075	1.00E-24	9.87E-04	0.0696	0.087
31	808.3855	2.87E-25	1.06E-01	0.076	0.083
31	808.44551	9.92E-25	1.34E-03	0.0697	0.086
31	808.45659	1.74E-24	1.75E-01	0.0695	0.074
31	808.4601	2.12E-25	8.94E-02	0.0714	0.08
31	808.4832	2.01E-25	9.68E-02	0.0734	0.082
31	808.49445	3.48E-23	8.72E-02	0.0696	0.075
31	808.51019	7.20E-23	9.12E-02	0.0718	0.08
31	808.60941	5.60E-24	2.09E-01	0.0754	0.083
31	808.6554	9.51E-25	1.80E-03	0.0693	0.085
31	808.68456	8.97E-24	8.78E-02	0.0689	0.071
31	808.7345	3.88E-24	1.80E-01	0.0711	0.079
31	808.73795	1.05E-24	8.97E-02	0.0678	0.073
31	808.869	1.24E-25	8.81E-02	0.0702	0.077
31	808.91331	9.26E-23	1.07E-01	0.076	0.083
31	808.96001	3.45E-25	1.78E-01	0.0684	0.07
31	809.04191	8.79E-25	2.37E-03	0.0689	0.083
31	809.08319	5.02E-25	8.35E-05	0.0718	0.095
31	809.13147	1.52E-24	1.75E-01	0.0695	0.073
31	809.1461	2.72E-25	1.03E-01	0.0754	0.083
31	809.1603	1.93E-25	8.89E-02	0.0711	0.079
31	809.18528	3.06E-23	8.74E-02	0.0696	0.075
31	809.2188	1.87E-25	9.57E-02	0.0729	0.081
31	809.24294	6.61E-23	9.09E-02	0.0714	0.08
31	809.30102	8.37E-25	9.02E-02	0.0678	0.073
31	809.32208	7.53E-24	8.83E-02	0.0687	0.07
31	809.3487	9.94E-26	4.80E-02	0.0679	0.067
31	809.36782	5.30E-24	2.05E-01	0.0749	0.083
31	809.45292	3.54E-24	1.80E-01	0.0708	0.079
31	809.45618	4.10E-25	3.14E-03	0.068	0.086
31	809.55793	1.13E-25	4.42E-02	0.068	0.067
31	809.57389	2.86E-25	1.79E-01	0.0683	0.07
31	809.58375	3.56E-25	1.05E-03	0.0684	0.087
31	809.5915	1.10E-25	8.76E-02	0.07	0.077
31	809.65231	7.80E-25	3.04E-03	0.0686	0.082
31	809.68094	8.80E-23	1.05E-01	0.0754	0.083
31	809.7627	1.38E-25	4.40E-02	0.0681	0.067
31	809.80182	1.32E-24	1.76E-01	0.0695	0.073
31	809.85369	6.64E-25	9.07E-02	0.0678	0.073
31	809.8546	1.75E-25	8.85E-02	0.0708	0.079
31	809.87178	2.68E-23	8.78E-02	0.0695	0.074
31	809.87895	5.10E-25	5.72E-03	0.0679	0.084
31	809.9025	2.57E-25	1.01E-01	0.0749	0.083
31	809.9505	1.74E-25	9.46E-02	0.0725	0.081
31	809.95458	6.29E-24	8.88E-02	0.0686	0.07
31	809.96348	1.68E-25	4.38E-02	0.0682	0.067
31	809.9717	6.04E-23	9.06E-02	0.0711	0.079
31	810.12233	5.00E-24	2.02E-01	0.0744	0.083
31	810.16028	2.04E-25	4.36E-02	0.0683	0.067
31	810.16721	3.21E-24	1.80E-01	0.0706	0.078
31	810.2766	1.95E-25	1.18E-01	0.0779	0.083
31	810.3119	9.84E-26	8.79E-02	0.0699	0.076
31	810.3185	4.95E-25	3.11E-03	0.0681	0.085
31	810.35312	2.45E-25	4.34E-02	0.0684	0.067
31	810.40494	5.24E-25	9.12E-02	0.0678	0.073
31	810.44477	8.33E-23	1.03E-01	0.0749	0.083
31	810.46762	1.15E-24	1.77E-01	0.0696	0.072
31	810.526	6.60E-25	3.80E-03	0.0683	0.082
31	810.54202	2.95E-25	4.32E-02	0.0686	0.067
31	810.5429	1.59E-25	8.82E-02	0.0706	0.078
31	810.55389	2.34E-23	8.81E-02	0.0695	0.073
31	810.58201	5.23E-24	8.94E-02	0.0684	0.07
31	810.6185	6.48E-25	3.46E-04	0.0695	0.091
31	810.62368	5.67E-25	1.12E-04	0.0711	0.094
31	810.6549	2.43E-25	9.94E-02	0.0744	0.083
31	810.6785	1.61E-25	9.41E-02	0.0721	0.081
31	810.69644	5.50E-23	9.04E-02	0.0708	0.079
31	810.72697	3.52E-25	4.30E-02	0.0687	0.068
31	810.87291	4.70E-24	1.99E-01	0.0739	0.082
31	810.87732	2.90E-24	1.80E-01	0.0704	0.078
31	810.90801	4.18E-25	4.28E-02	0.0689	0.069
31	810.94266	4.11E-25	9.17E-02	0.0678	0.073
31	811.0371	1.85E-25	1.14E-01	0.0766	0.084
31	811.08514	4.95E-25	4.25E-02	0.0691	0.069
31	811.10115	1.87E-25	6.29E-03	0.0678	0.085
31	811.12881	9.87E-25	1.78E-01	0.0696	0.071
31	811.20431	4.33E-24	8.99E-02	0.0683	0.07
31	811.2048	7.85E-23	1.01E-01	0.0744	0.083
31	811.2251	1.44E-25	8.86E-02	0.0704	0.078
31	811.23159	2.03E-23	8.85E-02	0.0695	0.073
31	811.25838	5.83E-25	4.22E-02	0.0693	0.07
31	811.4026	1.48E-25	9.34E-02	0.0718	0.08
31	811.403	2.28E-25	9.79E-02	0.0739	0.082
31	811.41714	4.98E-23	9.03E-02	0.0706	0.078
31	811.42773	6.83E-25	4.20E-02	0.0695	0.071
31	811.4825	3.22E-25	9.22E-02	0.0679	0.073
31	811.58325	2.60E-24	1.80E-01	0.0702	0.077
31	811.59321	7.96E-25	4.17E-02	0.0697	0.071
31	811.61954	4.40E-24	1.96E-01	0.0734	0.082
31	811.69121	5.32E-25	4.59E-03	0.0681	0.082
